ZONA;ICDO;SEXE;ANY;N01;N02;N03;N04;N05;N06;N07;N08;N09;N10;N11;N12;N13;N14;N15;N16;N17;N18;N21
C0036;18;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
C0036;18;2;2011;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
C0036;19;1;1980;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;2;1;0;0
C0036;19;1;1981;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;1
C0036;19;1;1982;0;0;0;0;0;0;0;0;0;0;1;5;1;1;1;0;0;0;0
C0036;19;1;1983;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;1;0
C0036;19;1;1984;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;0;0;0
C0036;19;1;1985;0;0;0;0;0;0;0;1;1;0;0;2;1;0;2;0;0;0;0
C0036;19;1;1986;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;1;1;0
C0036;19;1;1987;0;0;0;0;0;0;0;2;0;1;1;0;2;2;1;2;1;0;0
C0036;19;1;1988;0;0;0;0;0;0;0;0;0;0;1;5;0;4;4;1;3;0;0
C0036;19;1;1989;0;0;0;0;0;0;0;0;0;1;0;1;0;1;5;0;1;0;0
C0036;19;1;1990;0;0;0;0;0;0;0;0;0;1;1;0;3;1;5;2;3;2;0
C0036;19;1;1991;0;0;0;0;0;0;0;0;1;1;1;0;3;5;3;0;1;0;0
C0036;19;1;1992;0;0;0;0;0;0;0;0;0;1;0;3;4;2;3;3;2;3;0
C0036;19;1;1993;0;0;0;0;0;0;0;0;0;0;1;2;4;3;1;3;3;0;0
C0036;19;1;1994;0;0;0;0;0;0;0;0;2;1;1;1;4;1;2;2;5;1;0
C0036;19;1;1995;0;0;0;0;0;0;1;0;0;0;1;3;5;2;3;3;5;1;0
C0036;19;1;1996;0;0;0;0;0;0;0;0;0;1;5;1;2;3;1;4;3;1;0
C0036;19;1;1997;0;0;0;0;0;0;0;0;2;2;2;2;3;4;3;3;2;2;0
C0036;19;1;1998;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;4;1;1;0
C0036;19;1;1999;0;0;0;0;0;0;0;0;0;1;0;5;4;5;2;5;2;4;0
C0036;19;1;2000;0;0;0;0;0;0;0;1;1;0;0;2;5;8;5;2;0;1;0
C0036;19;1;2001;0;0;0;0;0;0;0;0;0;2;2;3;4;4;6;1;2;2;0
C0036;19;1;2002;0;0;0;0;0;0;0;1;0;1;0;4;3;7;2;3;5;3;0
C0036;19;1;2003;0;0;0;0;0;0;0;0;0;2;2;5;6;10;2;10;4;2;0
C0036;19;1;2004;0;0;0;0;0;0;0;0;1;3;2;5;2;3;7;5;2;1;0
C0036;19;1;2005;0;0;0;0;0;0;0;1;0;2;2;5;5;7;7;5;5;1;0
C0036;19;1;2006;0;0;0;0;0;0;0;0;1;3;6;5;4;7;2;4;4;2;0
C0036;19;1;2007;0;0;0;0;0;0;0;1;0;2;2;2;9;4;2;7;2;2;0
C0036;19;1;2008;0;0;0;0;0;0;1;0;0;1;4;3;1;3;4;6;2;0;0
C0036;19;1;2009;0;0;0;0;0;0;0;0;0;0;2;6;7;4;7;4;2;2;0
C0036;19;1;2010;0;0;0;0;0;0;1;0;0;2;7;4;5;2;3;3;2;3;0
C0036;19;1;2011;0;0;0;0;0;0;0;0;1;1;7;2;7;3;5;1;7;4;0
C0036;19;2;1980;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;0;0
C0036;19;2;1981;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;2;0
C0036;19;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C0036;19;2;1983;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;1;0
C0036;19;2;1984;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;1
C0036;19;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;2;0;0
C0036;19;2;1986;0;0;0;0;0;0;0;0;1;2;2;2;0;1;1;4;1;0;0
C0036;19;2;1987;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;2;3;0;0
C0036;19;2;1988;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;3;2;0
C0036;19;2;1989;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;2;0
C0036;19;2;1990;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;1;2;2;0
C0036;19;2;1991;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;1;0
C0036;19;2;1992;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;4;3;0;0
C0036;19;2;1993;0;0;0;0;0;0;0;0;0;1;0;2;0;0;4;1;1;0;0
C0036;19;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;2;0;0;0
C0036;19;2;1995;0;0;0;0;0;0;0;0;0;2;0;0;3;1;0;2;1;1;0
C0036;19;2;1996;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;4;0;0
C0036;19;2;1997;0;0;0;0;0;0;0;1;0;1;0;1;3;4;5;1;1;3;0
C0036;19;2;1998;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;2;0;0;0
C0036;19;2;1999;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;0;0;1;0
C0036;19;2;2000;0;0;0;0;0;0;0;1;0;1;0;2;1;2;4;3;0;2;0
C0036;19;2;2001;0;0;0;0;0;0;0;1;0;0;0;4;4;2;2;2;0;2;0
C0036;19;2;2002;0;0;0;0;0;0;0;0;2;0;2;4;2;4;4;5;2;4;0
C0036;19;2;2003;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;3;2;1;0
C0036;19;2;2004;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;1;1;1;0
C0036;19;2;2005;0;0;0;0;0;0;1;0;0;0;1;2;3;0;3;5;3;2;0
C0036;19;2;2006;0;0;0;0;0;0;0;1;0;1;1;1;1;1;4;5;2;2;0
C0036;19;2;2007;0;0;0;0;0;0;0;1;0;0;2;1;0;2;2;2;5;0;0
C0036;19;2;2008;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;6;3;4;0
C0036;19;2;2009;0;0;0;0;0;0;0;0;0;2;1;3;2;2;0;4;3;2;0
C0036;19;2;2010;0;0;0;0;0;0;0;0;0;1;1;1;2;3;2;6;3;4;0
C0036;19;2;2011;0;0;0;0;0;0;0;0;2;0;0;2;0;2;1;4;5;3;0
C0036;20;1;1980;0;0;0;0;0;0;0;2;1;1;1;4;4;0;3;4;2;0;0
C0036;20;1;1981;0;0;0;0;0;0;0;0;0;1;2;0;2;2;2;2;0;0;1
C0036;20;1;1982;0;0;0;0;0;0;0;0;0;0;2;6;3;2;2;0;1;1;0
C0036;20;1;1983;0;0;0;0;0;0;0;0;0;1;5;1;2;0;2;2;2;2;0
C0036;20;1;1984;0;0;0;0;0;0;0;0;0;1;1;3;7;1;3;2;0;1;0
C0036;20;1;1985;0;0;0;0;0;0;0;1;1;1;1;2;3;1;5;3;3;0;0
C0036;20;1;1986;0;0;0;0;0;0;0;0;0;0;0;2;3;7;5;1;1;1;0
C0036;20;1;1987;0;0;0;0;0;0;0;3;0;1;2;2;7;7;4;4;1;3;0
C0036;20;1;1988;0;0;0;0;0;0;0;0;0;0;1;9;4;10;8;2;3;0;0
C0036;20;1;1989;0;0;0;0;0;0;1;1;0;1;0;2;2;4;7;0;2;1;0
C0036;20;1;1990;0;0;0;0;0;0;2;0;0;1;3;1;6;7;8;3;5;2;0
C0036;20;1;1991;0;0;0;0;0;0;0;0;1;1;2;2;4;10;12;6;3;0;0
C0036;20;1;1992;0;0;0;0;0;0;0;1;0;2;1;6;8;7;11;8;5;7;0
C0036;20;1;1993;0;0;0;0;0;0;0;1;0;1;3;4;10;9;10;6;6;1;0
C0036;20;1;1994;0;0;0;0;0;0;0;1;2;2;3;3;10;7;6;9;8;2;0
C0036;20;1;1995;0;0;0;0;0;0;1;1;0;1;1;7;7;4;7;4;6;7;0
C0036;20;1;1996;0;0;0;0;0;0;0;0;0;3;6;2;9;10;6;9;5;7;0
C0036;20;1;1997;0;0;0;0;0;0;0;0;3;3;4;5;11;13;9;7;6;4;0
C0036;20;1;1998;0;0;0;0;0;0;0;0;0;3;1;4;5;9;15;11;4;3;0
C0036;20;1;1999;0;0;0;0;0;1;0;1;0;5;0;9;8;10;8;8;7;8;0
C0036;20;1;2000;0;0;0;0;0;0;0;1;3;0;0;7;6;13;15;16;2;3;0
C0036;20;1;2001;0;0;0;0;0;0;0;1;0;4;8;4;9;20;11;13;7;4;0
C0036;20;1;2002;0;0;0;0;0;0;0;2;0;5;4;12;6;16;9;8;10;5;0
C0036;20;1;2003;0;0;0;0;0;0;1;0;1;3;6;12;9;17;13;17;16;6;0
C0036;20;1;2004;0;0;0;0;0;0;0;1;2;6;4;11;10;14;19;17;4;3;0
C0036;20;1;2005;0;0;0;0;0;0;0;1;0;5;5;10;10;11;15;11;14;5;0
C0036;20;1;2006;0;0;0;0;0;0;1;0;3;4;10;9;6;12;13;15;12;3;0
C0036;20;1;2007;0;0;0;0;0;1;0;2;0;4;6;9;10;15;13;17;16;8;0
C0036;20;1;2008;0;0;0;0;0;0;1;0;0;1;10;12;13;12;15;20;9;5;0
C0036;20;1;2009;0;0;0;0;0;1;0;1;2;0;7;10;11;16;18;17;13;8;0
C0036;20;1;2010;0;0;0;0;1;0;2;1;1;8;12;8;18;10;13;11;14;10;0
C0036;20;1;2011;0;0;0;0;0;1;2;0;2;2;12;6;14;17;10;13;17;10;0
C0036;20;2;1980;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;4;0;1;0
C0036;20;2;1981;0;0;0;0;0;0;0;1;0;1;1;1;1;2;2;2;3;4;0
C0036;20;2;1982;0;0;0;0;0;0;0;1;1;2;1;0;1;5;1;1;2;0;0
C0036;20;2;1983;0;0;0;0;0;0;0;0;0;0;2;2;3;3;1;3;1;1;0
C0036;20;2;1984;0;0;0;0;0;1;0;2;0;2;1;0;2;4;4;1;4;0;1
C0036;20;2;1985;0;0;0;0;0;0;0;0;0;0;2;0;2;5;5;4;6;1;0
C0036;20;2;1986;0;0;0;0;0;0;0;0;1;2;6;4;4;4;2;7;3;1;0
C0036;20;2;1987;0;0;0;0;2;0;1;1;0;1;1;4;4;3;5;3;6;1;0
C0036;20;2;1988;0;0;0;0;0;0;0;1;0;0;0;0;2;2;6;7;5;3;0
C0036;20;2;1989;0;0;0;0;0;0;2;0;0;1;0;1;3;3;7;1;2;3;0
C0036;20;2;1990;0;0;0;0;0;0;1;0;0;0;3;4;4;0;3;3;6;4;0
C0036;20;2;1991;0;0;0;0;0;1;1;0;1;1;1;2;5;4;4;7;3;4;0
C0036;20;2;1992;0;0;0;0;0;0;1;0;1;0;2;3;3;4;4;5;3;2;0
C0036;20;2;1993;0;0;0;0;0;0;1;1;0;1;1;5;5;3;7;5;6;4;0
C0036;20;2;1994;0;0;0;0;0;0;1;0;0;1;1;3;6;4;6;7;8;1;0
C0036;20;2;1995;0;0;0;0;0;0;0;1;2;3;2;4;6;4;2;6;6;5;0
C0036;20;2;1996;0;0;0;0;0;0;1;1;1;1;4;2;7;12;1;4;8;4;0
C0036;20;2;1997;0;0;0;0;0;0;0;3;0;3;1;1;9;8;8;7;4;9;0
C0036;20;2;1998;0;0;0;0;0;0;0;0;1;2;4;4;3;4;7;6;9;1;0
C0036;20;2;1999;0;0;0;0;0;0;0;0;0;4;2;2;2;4;10;7;3;7;0
C0036;20;2;2000;0;0;0;0;0;0;0;1;1;1;3;4;5;6;11;8;1;7;0
C0036;20;2;2001;0;0;0;0;0;0;0;1;0;1;6;6;9;5;7;11;2;6;0
C0036;20;2;2002;0;0;0;0;0;0;1;1;2;0;9;6;4;6;11;14;2;6;0
C0036;20;2;2003;0;0;0;0;0;0;0;1;0;1;2;3;1;4;7;8;3;3;0
C0036;20;2;2004;0;0;0;0;0;0;0;2;3;1;6;3;6;7;14;8;7;6;0
C0036;20;2;2005;0;0;0;0;0;0;1;1;2;2;3;4;10;8;16;8;8;6;0
C0036;20;2;2006;0;0;0;0;0;0;0;1;0;1;5;2;6;9;8;13;11;6;0
C0036;20;2;2007;0;0;0;0;0;0;0;2;1;2;5;7;3;7;5;16;16;12;0
C0036;20;2;2008;0;0;0;0;0;0;0;0;1;4;6;0;6;10;7;13;9;17;0
C0036;20;2;2009;0;0;0;0;0;1;0;1;1;7;4;5;9;5;11;21;9;4;0
C0036;20;2;2010;0;0;0;0;0;0;0;0;2;1;3;2;7;9;8;16;9;9;0
C0036;20;2;2011;0;0;0;0;0;0;0;1;2;0;3;9;4;9;8;10;12;14;0
C0036;21;1;1980;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0
C0036;21;1;1981;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;2;0;0
C0036;21;1;1982;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;0;0
C0036;21;1;1983;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0
C0036;21;1;1984;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C0036;21;1;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
C0036;21;1;1986;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
C0036;21;1;1987;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0
C0036;21;1;1988;0;0;1;0;0;0;0;0;0;0;1;0;1;2;0;1;2;0;0
C0036;21;1;1989;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
C0036;21;1;1990;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C0036;21;1;1991;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0
C0036;21;1;1992;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;1;0;0
C0036;21;1;1993;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;1;0;0
C0036;21;1;1994;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0
C0036;21;1;1995;0;0;0;0;0;0;0;1;0;0;2;2;1;1;3;1;2;0;0
C0036;21;1;1996;0;0;0;0;0;0;0;0;0;0;2;1;4;2;3;1;1;0;0
C0036;21;1;1997;0;0;0;0;0;0;0;1;0;1;0;2;2;1;1;2;1;2;0
C0036;21;1;1998;0;0;0;0;0;0;0;0;1;1;3;1;2;4;3;1;1;0;0
C0036;21;1;1999;0;0;0;0;0;0;0;0;1;0;0;1;3;4;4;2;0;1;0
C0036;21;1;2000;0;0;0;0;0;0;0;0;1;0;1;1;3;2;4;0;0;2;0
C0036;21;1;2001;0;0;0;0;0;0;0;0;1;0;0;3;0;4;6;2;0;1;0
C0036;21;1;2002;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;2;0;1;0
C0036;21;1;2003;0;0;0;0;0;0;0;0;1;2;2;3;1;4;0;0;2;1;0
C0036;21;1;2004;1;0;0;0;0;0;0;0;1;0;5;2;2;4;3;4;1;0;0
C0036;21;1;2005;0;0;0;0;0;0;0;0;1;1;3;0;5;0;1;1;3;0;0
C0036;21;1;2006;0;0;0;0;0;0;0;3;0;2;1;0;3;0;2;2;1;1;0
C0036;21;1;2007;0;0;0;0;0;0;0;0;0;0;4;0;2;1;4;4;2;0;0
C0036;21;1;2008;0;0;0;0;0;0;1;1;0;2;1;2;3;0;1;3;5;1;0
C0036;21;1;2009;0;0;0;0;0;0;0;0;1;0;1;1;4;2;4;2;1;0;0
C0036;21;1;2010;0;0;0;0;0;1;0;0;0;3;3;1;5;5;3;3;1;1;0
C0036;21;1;2011;0;0;0;0;0;0;0;0;0;1;1;0;6;6;1;2;2;0;0
C0036;21;2;1980;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
C0036;21;2;1981;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
C0036;21;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0;0
C0036;21;2;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C0036;21;2;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
C0036;21;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
C0036;21;2;1986;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0
C0036;21;2;1987;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
C0036;21;2;1988;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;0;1;0
C0036;21;2;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
C0036;21;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C0036;21;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
C0036;21;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
C0036;21;2;1993;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
C0036;21;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;0
C0036;21;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;0;0
C0036;21;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C0036;21;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0
C0036;21;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0
C0036;21;2;1999;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;0;0;0;0
C0036;21;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;0
C0036;21;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0
C0036;21;2;2002;0;0;0;0;0;0;0;0;1;1;0;1;2;1;1;1;0;0;0
C0036;21;2;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
C0036;21;2;2004;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;1;0
C0036;21;2;2005;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;2;0
C0036;21;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;2;0
C0036;21;2;2007;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;4;0
C0036;21;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0
C0036;21;2;2009;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
C0036;21;2;2010;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;2;0;0
C0036;21;2;2011;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0
C0036;22;1;1981;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
C0036;22;1;1982;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0
C0036;22;1;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
C0036;22;1;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C0036;22;1;1986;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0
C0036;22;1;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
C0036;22;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
C0036;22;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0
C0036;22;1;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
C0036;22;1;1992;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C0036;22;1;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0
C0036;22;1;1994;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0
C0036;22;1;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C0036;22;1;1996;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
C0036;22;1;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;0
C0036;22;1;1998;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0
C0036;22;1;2000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C0036;22;1;2001;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
C0036;22;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0
C0036;22;1;2003;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0
C0036;22;1;2004;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0
C0036;22;1;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0
C0036;22;1;2006;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0
C0036;22;1;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0
C0036;22;1;2008;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0
C0036;22;1;2009;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0
C0036;22;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0
C0036;22;1;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
C0036;22;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C0036;22;2;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
C0036;22;2;1982;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0
C0036;22;2;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0
C0036;22;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
C0036;22;2;1985;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
C0036;22;2;1986;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0
C0036;22;2;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0
C0036;22;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C0036;22;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0
C0036;22;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0
C0036;22;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0
C0036;22;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0
C0036;22;2;1993;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;1;1;0
C0036;22;2;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
C0036;22;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;3;0
C0036;22;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
C0036;22;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0
C0036;22;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0
C0036;22;2;1999;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;2;0
C0036;22;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0
C0036;22;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;0
C0036;22;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;1;0
C0036;22;2;2003;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C0036;22;2;2004;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;3;0
C0036;22;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
C0036;22;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C0036;22;2;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
C0036;22;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
C0036;22;2;2009;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;2;0
C0036;22;2;2010;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0
C0036;22;2;2011;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;1;0
C0036;23;1;1980;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
C0036;23;1;1981;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0
C0036;23;1;1982;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C0036;23;1;1984;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0
C0036;23;1;1985;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0
C0036;23;1;1986;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
C0036;23;1;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C0036;23;1;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0
C0036;23;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
C0036;23;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C0036;23;1;1991;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C0036;23;1;1992;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;1;0;0;0
C0036;23;1;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0
C0036;23;1;1994;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;2;0;2;0
C0036;23;1;1995;0;0;0;0;0;0;0;0;1;0;2;2;0;3;3;1;2;0;0
C0036;23;1;1996;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;0;1;0;0
C0036;23;1;1997;0;0;0;0;0;0;0;0;0;1;0;2;1;1;4;0;2;2;0
C0036;23;1;1998;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0
C0036;23;1;1999;0;0;0;0;0;0;0;0;1;0;2;1;2;1;1;2;1;4;0
C0036;23;1;2000;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
C0036;23;1;2001;0;0;0;0;0;0;0;1;0;1;2;2;0;1;3;0;0;0;0
C0036;23;1;2002;0;0;0;0;0;0;0;0;1;2;0;1;1;1;3;1;1;2;0
C0036;23;1;2003;0;0;0;0;0;0;0;0;0;0;1;0;4;3;2;2;1;2;0
C0036;23;1;2004;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;4;1;1;0
C0036;23;1;2005;0;0;0;0;0;0;0;0;1;0;1;1;2;4;2;1;0;1;0
C0036;23;1;2006;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;0
C0036;23;1;2007;0;0;0;0;0;0;0;0;0;1;2;2;2;3;1;2;0;0;0
C0036;23;1;2008;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;3;1;0;0
C0036;23;1;2009;0;0;0;0;0;0;0;0;1;1;2;1;1;4;1;3;6;2;0
C0036;23;1;2010;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;5;5;0
